order_id,customer_id,store_id,rider_id,product_id,order_date,order_time,quantity,unit_price,total_amount,promised_delivery_mins,actual_delivery_mins,order_status,is_stockout,payment_method,is_late_delivery
ORD149504,CUST2190,STR018,RDR116,PRD019,2026-05-14,21:09:50,1,238.28,238.28,10,10,Delivered,0,UPI,0
ORD149505,CUST2066,STR010,RDR261,PRD037,2025-09-13,18:53:51,1,490.51,490.51,10,8,Delivered,1,UPI,0
ORD149506,CUST0443,STR008,RDR222,PRD021,2026-02-05,08:52:37,2,192.65,385.3,10,17,Delivered,0,UPI,1
ORD149507,CUST1383,STR030,RDR136,PRD007,2026-04-03,15:09:19,4,267.09,1068.36,10,26,Delivered,0,UPI,1
ORD149508,CUST4615,STR014,RDR380,PRD022,2025-12-21,10:07:57,2,293.75,587.5,10,15,Delivered,0,UPI,1
ORD149509,CUST1440,STR005,RDR340,PRD023,2025-07-23,19:55:55,1,98.48,98.48,10,17,Delivered,0,UPI,1
ORD149510,CUST4788,STR030,RDR362,PRD004,2025-06-03,12:09:42,5,101.73,508.65,10,10,Delivered,0,UPI,0
ORD004272,CUST0053,STR009,RDR135,PRD038,2025-12-02,10:13:07,3,163.26,489.78,10,28,Delivered,0,UPI,1
ORD149512,CUST2630,STR020,,PRD025,2025-12-24,14:27:53,2,83.55,167.1,10,19,Delivered,0,UPI,1
ORD149513,CUST0235,STR022,RDR389,PRD019,2026-02-24,12:56:30,4,238.28,953.12,10,11,Delivered,0,Card,1
ORD149514,CUST4865,STR010,RDR449,PRD028,2026-01-29,11:40:05,1,90.33,90.33,10,19,Returned,0,COD,1
ORD149515,CUST3732,STR012,RDR081,PRD019,2026-05-09,08:48:35,5,238.28,1191.4,10,36,Delivered,1,COD,1
ORD149516,CUST4087,STR027,RDR162,PRD032,2026-04-29,20:16:35,3,141.19,423.57,10,8,Delivered,0,COD,0
ORD149517,CUST4737,STR002,RDR142,PRD008,2026-01-02,11:38:26,4,117.13,468.52,10,32,Delivered,0,Card,1
ORD149518,CUST3640,STR010,RDR407,PRD035,2026-02-08,20:05:13,4,171.72,686.88,10,12,Cancelled,0,UPI,1
ORD149519,CUST0915,STR021,RDR232,PRD029,2026-01-12,07:28:05,5,59.97,299.85,10,10,Delivered,0,Card,0
ORD149520,CUST2744,STR021,RDR292,PRD028,2025-09-16,08:12:03,1,90.33,90.33,10,16,Delivered,1,UPI,1
ORD149521,CUST1468,STR008,RDR404,PRD034,2025-08-18,18:49:12,2,250.91,501.82,10,9,Delivered,1,UPI,0
ORD149522,CUST1932,STR011,RDR306,PRD018,2026-05-12,08:03:50,3,152.02,456.06,10,14,Delivered,0,UPI,1
ORD149523,CUST3154,STR026,RDR057,PRD038,2026-01-25,15:36:20,1,163.26,163.26,10,10,Delivered,0,UPI,0
ORD149524,CUST4055,STR001,RDR108,PRD018,2026-03-26,07:40:07,3,152.02,456.06,10,8,Cancelled,1,UPI,0
ORD149525,CUST1659,STR027,RDR376,PRD034,2026-04-01,11:16:30,3,250.91,752.73,10,9,Delivered,0,UPI,0
ORD149526,CUST0057,STR005,RDR464,PRD004,2025-07-29,10:29:05,2,101.73,203.46,10,37,Cancelled,0,UPI,1
ORD149527,CUST1580,STR011,RDR318,PRD005,2026-05-16,17:53:19,2,91.22,182.44,10,10,Delivered,0,COD,0
ORD149528,CUST0890,STR020,RDR475,PRD026,2026-05-26,07:35:00,2,48.41,96.82,10,38,Cancelled,0,Card,1
ORD149529,CUST1606,STR027,RDR063,PRD003,2025-09-10,19:27:41,1,147.17,147.17,10,8,Delivered,0,Wallet,0
ORD149530,CUST2662,STR006,RDR343,PRD019,2025-10-08,20:05:21,4,238.28,953.12,10,120,Returned,0,UPI,1
ORD149531,CUST2555,STR029,RDR378,PRD016,2026-03-13,18:54:35,3,40.49,121.47,10,45,Delivered,0,UPI,1
ORD149532,CUST3843,STR008,RDR158,PRD011,2026-01-13,10:31:10,2,37.93,75.86,10,13,Delivered,0,UPI,1
ORD149533,CUST4348,STR002,RDR398,PRD024,2025-09-14,14:42:48,5,170.15,850.75,10,8,Delivered,0,UPI,0
ORD149534,CUST3260,STR027,RDR127,PRD020,2026-03-07,10:58:59,4,109.11,436.44,10,35,Delivered,0,COD,1
ORD149535,CUST1395,STR002,RDR037,PRD018,2025-09-05,19:29:41,5,152.02,760.1,10,19,Delivered,0,UPI,1
ORD149536,CUST2003,STR010,RDR363,PRD014,2025-11-29,14:29:46,1,69.5,69.5,10,20,Delivered,0,UPI,1
ORD149537,CUST4034,STR027,RDR005,PRD039,2026-03-03,10:21:45,2,544.0,1088.0,10,8,Delivered,0,UPI,0
ORD149538,CUST4786,STR017,RDR275,PRD022,2025-11-05,18:26:20,2,293.75,587.5,10,9,Delivered,0,Wallet,0
ORD149539,CUST0898,STR002,RDR305,PRD030,2025-07-20,14:53:41,2,34.77,69.54,10,8,Delivered,0,UPI,0
ORD149540,CUST2953,STR027,RDR446,PRD005,2025-10-13,20:36:47,2,91.22,182.44,10,11,Delivered,0,Card,1
ORD149541,CUST1288,STR029,RDR004,PRD008,2026-03-13,09:26:40,4,117.13,468.52,10,9,Delivered,0,UPI,0
ORD149542,CUST1043,STR026,RDR480,PRD035,2025-07-04,08:19:47,5,171.72,858.6,10,17,Delivered,0,UPI,1
ORD149543,CUST4974,STR018,RDR219,PRD009,2025-07-02,19:28:29,4,226.47,905.88,10,25,Returned,1,UPI,1
ORD149544,CUST3391,STR004,RDR265,PRD033,2026-04-02,13:39:34,5,346.12,1730.6,10,12,Delivered,0,UPI,1
ORD149545,CUST2045,STR007,RDR480,PRD029,2026-05-04,07:04:09,3,59.97,179.91,10,9,Delivered,0,Card,0
ORD149546,CUST0061,STR030,RDR319,PRD008,2025-10-04,18:41:48,4,117.13,468.52,10,15,Delivered,1,UPI,1
ORD149547,CUST2237,STR012,RDR073,PRD010,2025-08-13,16:42:32,2,275.23,550.46,10,37,Delivered,0,UPI,1
ORD149548,CUST4815,STR011,RDR371,PRD028,2025-12-17,15:42:25,1,90.33,90.33,10,10,Cancelled,0,UPI,0
ORD149549,CUST0543,STR026,RDR259,PRD009,2025-10-09,21:35:37,3,226.47,679.41,10,20,Cancelled,0,UPI,1
ORD149550,CUST0743,STR023,RDR073,PRD028,2026-01-26,20:44:54,2,90.33,180.66,10,15,Delivered,0,Wallet,1
ORD149551,CUST1608,STR008,,PRD007,2025-10-21,08:55:51,3,267.09,801.27,10,120,Delivered,0,Wallet,1
ORD149552,CUST2863,STR002,RDR193,PRD030,2026-02-01,12:42:40,5,34.77,173.85,10,9,Delivered,0,Card,0
ORD149553,CUST3060,STR008,RDR334,PRD038,2025-06-21,21:11:48,4,163.26,653.04,10,18,Delivered,0,UPI,1
ORD149554,CUST0446,STR026,RDR168,PRD018,2026-05-19,18:46:53,4,152.02,608.08,10,11,Delivered,0,UPI,1
ORD149555,CUST0324,STR013,RDR005,PRD037,2025-12-17,08:36:34,5,490.51,2452.55,10,15,Delivered,0,UPI,1
ORD149556,CUST4390,STR011,RDR035,PRD035,2026-04-01,08:22:53,4,171.72,686.88,10,10,Delivered,0,Card,0
ORD149557,CUST1641,STR013,RDR137,PRD004,2026-03-18,08:44:28,5,101.73,508.65,10,16,Delivered,0,COD,1
ORD149558,CUST3994,STR009,RDR362,PRD001,2025-12-22,10:00:39,3,69.79,209.37,10,24,Delivered,0,UPI,1
ORD149559,CUST3331,STR003,RDR129,PRD012,2026-04-06,09:09:14,1,38.12,38.12,10,12,Delivered,1,UPI,1
ORD149560,CUST4165,STR019,RDR136,PRD024,2026-01-07,19:43:44,1,170.15,170.15,10,14,Returned,1,Card,1
ORD149561,CUST1486,STR001,RDR136,PRD038,2025-11-20,18:58:26,2,163.26,326.52,10,10,Delivered,0,UPI,0
ORD149562,CUST2371,STR026,RDR179,PRD038,2025-08-18,11:00:29,3,163.26,489.78,10,11,Delivered,0,Wallet,1
ORD149563,CUST2327,STR001,RDR034,PRD031,2026-03-15,11:36:14,3,188.39,565.17,10,16,Delivered,0,Card,1
ORD149564,CUST0611,STR002,RDR204,PRD037,2026-02-04,21:10:09,4,490.51,1962.04,10,38,Delivered,0,Wallet,1
ORD149565,CUST2634,STR018,RDR322,PRD039,2025-09-27,16:54:50,3,544.0,1632.0,10,8,Delivered,0,Wallet,0
ORD024071,CUST4178,STR007,RDR408,PRD010,2026-02-07,09:23:49,1,275.23,275.23,10,15,Delivered,0,Card,1
ORD149567,CUST2389,STR024,RDR422,PRD012,2025-07-01,08:20:02,1,38.12,38.12,10,9,Delivered,0,Card,0
ORD149568,CUST2746,STR024,RDR350,PRD021,2025-10-12,11:29:36,1,192.65,192.65,10,18,Cancelled,0,UPI,1
ORD149569,CUST4156,STR012,RDR028,PRD012,2025-09-23,22:55:29,4,38.12,152.48,10,13,Delivered,1,Card,1
ORD149570,CUST2525,STR013,RDR212,PRD004,2025-10-08,10:27:17,5,101.73,508.65,10,13,Delivered,0,UPI,1
ORD149571,CUST1589,STR016,RDR382,PRD022,2025-09-26,18:29:28,2,293.75,587.5,10,16,Delivered,0,UPI,1
ORD149572,CUST1591,STR009,RDR367,PRD022,2026-04-07,13:32:36,5,293.75,1468.75,10,8,Delivered,0,Card,0
ORD149573,CUST0999,STR028,RDR304,PRD030,2025-08-11,12:48:37,5,34.77,173.85,10,10,Delivered,0,Card,0
ORD149574,CUST1468,STR026,RDR215,PRD026,2025-11-28,09:59:34,5,48.41,242.05,10,0,Delivered,0,UPI,0
ORD149575,CUST1796,STR029,RDR008,PRD034,2025-07-02,20:29:59,1,250.91,250.91,10,17,Delivered,1,Card,1
ORD149576,CUST1054,STR022,RDR047,PRD015,2026-05-30,07:49:50,4,31.95,127.8,10,36,Delivered,0,UPI,1
ORD149577,CUST2772,STR028,RDR390,PRD030,2025-09-18,21:42:19,1,34.77,34.77,10,8,Delivered,0,UPI,0
ORD149578,CUST2011,STR004,RDR345,PRD017,2026-05-12,12:55:46,4,237.61,950.44,10,10,Delivered,0,UPI,0
ORD149579,CUST1626,STR001,RDR036,PRD028,2025-11-08,18:10:41,3,90.33,270.99,10,8,Delivered,0,Card,0
ORD149580,CUST3386,STR003,RDR346,PRD039,2025-06-16,15:43:25,5,544.0,2720.0,10,8,Delivered,0,UPI,0
ORD149581,CUST2186,STR008,RDR004,PRD028,2025-08-02,21:46:49,1,90.33,90.33,10,17,Returned,0,Card,1
ORD149582,CUST3730,STR011,RDR420,PRD004,2025-07-24,15:29:58,3,101.73,305.19,10,10,Delivered,0,Card,0
ORD149583,CUST1171,STR008,RDR470,PRD033,2025-11-16,21:36:04,1,346.12,346.12,10,23,Delivered,1,UPI,1
ORD149584,CUST1975,STR014,RDR393,PRD002,2026-04-05,14:29:01,4,39.96,159.84,10,20,Delivered,0,Card,1
ORD149585,CUST0627,STR021,RDR215,PRD026,2026-02-13,14:15:56,3,48.41,145.23,10,18,Delivered,0,Card,1
ORD149586,CUST2382,STR004,RDR013,PRD034,2026-01-01,09:38:01,5,250.91,1254.55,10,9,Cancelled,1,UPI,0
ORD149587,CUST3236,STR020,RDR021,PRD024,2026-03-13,07:19:44,2,170.15,340.3,10,9,Delivered,0,Card,0
ORD149588,CUST0976,STR023,RDR494,PRD009,2025-10-04,10:53:21,2,226.47,452.94,10,10,Delivered,0,UPI,0
ORD149589,CUST3689,STR018,RDR141,PRD018,2025-11-02,20:58:57,2,152.02,304.04,10,43,Delivered,0,UPI,1
ORD149590,CUST3470,STR001,RDR270,PRD017,2025-06-24,21:29:37,4,237.61,950.44,10,9,Returned,0,Card,0
ORD149591,CUST1102,STR012,RDR439,PRD017,2025-06-09,08:41:37,1,237.61,237.61,10,19,Delivered,1,Card,1
ORD149592,CUST1234,STR009,RDR185,PRD007,2025-08-25,09:42:06,3,267.09,801.27,10,38,Delivered,0,UPI,1
ORD149593,CUST4354,STR024,RDR162,PRD022,2025-10-27,19:45:21,4,293.75,1175.0,10,12,Delivered,0,UPI,1
ORD149594,CUST4893,STR021,RDR236,PRD002,2025-10-19,18:35:40,4,39.96,159.84,10,8,Delivered,1,Wallet,0
ORD060148,CUST0040,STR003,RDR459,PRD025,2026-05-18,18:25:32,4,83.55,334.2,10,18,Delivered,0,UPI,1
ORD149596,CUST4684,STR004,RDR466,PRD011,2025-09-12,06:02:49,5,37.93,189.65,10,9,Delivered,0,Wallet,0
ORD149597,CUST1593,STR019,RDR378,PRD014,2025-12-20,18:53:12,2,69.5,139.0,10,13,Cancelled,0,COD,1
ORD149598,CUST2021,STR005,RDR351,PRD018,2025-10-25,10:55:34,4,152.02,608.08,10,17,Delivered,1,UPI,1
ORD149599,CUST3863,STR011,RDR014,PRD037,2025-11-01,09:46:05,5,490.51,2452.55,10,20,Delivered,0,Card,1
ORD149600,CUST0838,STR010,RDR124,PRD011,2025-08-28,12:58:03,5,37.93,189.65,10,10,Returned,0,UPI,0
ORD149601,CUST2095,STR011,RDR380,PRD008,2026-05-25,12:19:42,4,117.13,468.52,10,13,Delivered,0,UPI,1
ORD149602,CUST4603,STR016,RDR289,PRD018,2026-02-06,19:40:26,1,152.02,152.02,10,15,Delivered,0,Wallet,1
ORD149603,CUST4566,STR017,RDR359,PRD005,2025-06-16,21:57:24,2,91.22,182.44,10,42,Delivered,0,UPI,1
ORD149604,CUST1021,STR017,RDR114,PRD014,2025-09-08,14:05:10,3,69.5,208.5,10,19,Delivered,0,Card,1
ORD149605,CUST2246,STR004,RDR468,PRD029,2025-07-20,17:58:41,4,59.97,239.88,10,9,Delivered,0,Card,0
ORD149606,CUST1433,STR010,RDR404,PRD029,2026-04-12,21:06:34,5,59.97,299.85,10,14,Delivered,0,Card,1
ORD149607,CUST2312,STR014,RDR123,PRD032,2026-03-21,09:31:56,3,141.19,423.57,10,-5,Delivered,0,UPI,0
ORD149608,CUST1529,STR021,RDR085,PRD021,2025-09-16,09:09:21,4,192.65,770.6,10,13,Delivered,0,UPI,1
ORD149609,CUST0093,STR008,RDR134,PRD036,2025-08-29,14:17:41,3,638.68,1916.04,10,10,Delivered,1,UPI,0
ORD149610,CUST3056,STR004,RDR058,PRD010,2026-03-17,19:09:52,5,275.23,1376.15,10,15,Delivered,0,UPI,1
ORD149611,CUST4266,STR003,RDR242,PRD035,2025-06-12,21:06:29,1,171.72,171.72,10,16,Delivered,0,Card,1
ORD149612,CUST4876,STR016,RDR083,PRD038,2025-12-03,19:06:41,3,163.26,489.78,10,10,Delivered,0,UPI,0
ORD149613,CUST1590,STR004,RDR090,PRD001,2025-10-20,08:13:03,5,69.79,348.95,10,14,Delivered,0,Card,1
ORD149614,CUST2087,STR029,RDR337,PRD034,2025-11-06,06:08:03,5,250.91,1254.55,10,9,Delivered,0,Wallet,0
ORD149615,CUST2501,STR016,RDR031,PRD030,2025-08-08,15:54:09,2,34.77,69.54,10,20,Delivered,0,COD,1
ORD149616,CUST4530,STR007,RDR002,PRD001,2025-10-25,07:30:17,2,69.79,139.58,10,10,Delivered,0,UPI,0
ORD149617,CUST2754,STR025,RDR452,PRD033,2025-12-20,20:00:35,2,346.12,692.24,10,11,Delivered,0,Card,1
ORD149618,CUST0185,STR010,RDR171,PRD033,2025-06-03,18:57:02,3,346.12,1038.36,10,42,Returned,0,COD,1
ORD149619,CUST3632,STR013,RDR427,PRD020,2025-08-20,08:55:23,4,109.11,436.44,10,18,Cancelled,0,UPI,1
ORD149620,CUST1383,STR028,RDR370,PRD021,2025-12-21,20:15:53,5,192.65,963.25,10,14,Delivered,1,UPI,1
ORD149621,CUST3250,STR005,RDR423,PRD015,2025-08-07,19:52:16,5,31.95,159.75,10,15,Delivered,0,Wallet,1
ORD149622,CUST0525,STR024,RDR070,PRD008,2025-06-05,16:50:28,2,117.13,234.26,10,10,Delivered,0,UPI,0
ORD149623,CUST4021,STR009,RDR164,PRD034,2026-03-04,07:49:59,1,250.91,250.91,10,18,Delivered,0,UPI,1
ORD149624,CUST2027,STR017,RDR393,PRD037,2025-09-17,22:00:54,5,490.51,2452.55,10,10,Delivered,0,COD,0
ORD149625,CUST3407,STR004,RDR384,PRD037,2026-01-31,16:02:19,2,490.51,981.02,10,16,Delivered,1,UPI,1
ORD149626,CUST2104,STR020,RDR102,PRD024,2025-06-25,13:42:14,1,170.15,170.15,10,11,Delivered,1,Wallet,1
ORD149627,CUST0723,STR028,,PRD036,2025-08-05,20:01:44,1,638.68,638.68,10,10,Delivered,1,UPI,0
ORD149628,CUST0935,STR007,RDR390,PRD028,2026-05-03,13:45:02,3,90.33,270.99,10,10,Delivered,0,UPI,0
ORD149629,CUST3557,STR009,RDR191,PRD030,2026-04-14,14:08:55,3,34.77,104.31,10,10,Delivered,0,Card,0
ORD149630,CUST1184,STR028,RDR418,PRD010,2026-05-03,21:08:16,1,275.23,275.23,10,26,Delivered,1,UPI,1
ORD149631,CUST1195,STR010,RDR485,PRD034,2025-08-16,22:22:51,5,250.91,1254.55,10,9,Delivered,0,Card,0
ORD149632,CUST0538,STR023,RDR205,PRD032,2025-10-11,08:23:10,5,141.19,705.95,10,12,Cancelled,0,Card,1
ORD149633,CUST0846,STR017,RDR198,PRD029,2026-02-05,08:21:13,4,59.97,239.88,10,28,Delivered,1,COD,1
ORD149634,CUST2511,STR004,RDR132,PRD025,2026-03-20,09:24:22,2,83.55,167.1,10,16,Delivered,1,UPI,1
ORD149635,CUST3495,STR008,RDR410,PRD039,2025-12-25,18:08:25,5,544.0,2720.0,10,10,Delivered,0,UPI,0
ORD149636,CUST2367,STR014,RDR288,PRD019,2025-12-01,07:05:19,1,238.28,238.28,10,9,Delivered,0,COD,0
ORD149637,CUST2181,STR007,RDR058,PRD032,2026-05-02,08:05:02,2,141.19,282.38,10,120,Delivered,1,Card,1
ORD149638,CUST4693,STR002,RDR217,PRD017,2025-09-27,09:59:59,2,237.61,475.22,10,39,Delivered,0,Wallet,1
ORD149639,CUST0141,STR013,RDR242,PRD006,2025-09-19,20:43:43,2,266.42,532.84,10,14,Delivered,0,COD,1
ORD149640,CUST3987,STR026,RDR373,PRD015,2026-02-14,19:18:26,3,31.95,95.85,10,9,Returned,0,Wallet,0
ORD149641,CUST1317,STR004,RDR384,PRD022,2026-04-01,09:26:15,4,293.75,1175.0,10,36,Cancelled,0,Card,1
ORD149642,CUST4308,STR026,RDR483,PRD015,2025-12-02,08:34:30,5,31.95,159.75,10,18,Cancelled,0,COD,1
ORD149643,CUST1968,STR026,RDR285,PRD003,2026-01-06,07:18:45,5,147.17,735.85,10,120,Delivered,1,UPI,1
ORD149644,CUST3437,STR028,RDR076,PRD029,2025-11-10,10:17:43,5,59.97,299.85,10,19,Delivered,0,UPI,1
ORD149645,CUST2537,STR029,RDR488,PRD014,2025-10-05,07:34:16,1,69.5,69.5,10,13,Delivered,1,UPI,1
ORD149646,CUST0632,STR030,RDR406,PRD028,2025-09-22,19:08:46,4,90.33,361.32,10,33,Delivered,0,UPI,1
ORD149647,CUST2731,STR017,RDR393,PRD016,2025-12-31,06:54:34,4,40.49,161.96,10,22,Delivered,0,UPI,1
ORD149648,CUST4874,STR024,RDR047,PRD001,2025-08-31,07:11:50,2,69.79,139.58,10,11,Delivered,0,UPI,1
ORD149649,CUST0276,STR004,RDR245,PRD027,2025-08-21,18:23:04,2,76.58,153.16,10,20,Returned,0,UPI,1
ORD149650,CUST4420,STR009,,PRD038,2026-05-15,19:53:57,5,163.26,816.3,10,8,Delivered,0,UPI,0
ORD149651,CUST1779,STR029,RDR249,PRD021,2026-04-27,20:08:05,1,192.65,192.65,10,20,Delivered,0,COD,1
ORD149652,CUST2418,STR028,RDR392,PRD005,2026-05-29,12:20:45,2,91.22,182.44,10,11,Delivered,1,UPI,1
ORD149653,CUST3730,STR023,RDR192,PRD005,2025-08-16,10:37:04,5,91.22,456.1,10,12,Cancelled,1,UPI,1
ORD149654,CUST2541,STR012,RDR070,PRD016,2025-09-19,18:26:18,1,40.49,40.49,10,20,Delivered,0,UPI,1
ORD149655,CUST1634,STR015,RDR500,PRD020,2026-03-08,09:15:41,2,109.11,218.22,10,19,Delivered,1,UPI,1
ORD149656,CUST4754,STR013,RDR344,PRD011,2025-06-06,08:01:49,3,37.93,113.79,10,15,Returned,0,COD,1
ORD149657,CUST2157,STR024,RDR114,PRD003,2025-11-26,09:01:58,5,147.17,735.85,10,20,Delivered,0,UPI,1
ORD149658,CUST2155,STR010,RDR487,PRD011,2025-09-22,21:58:09,4,37.93,151.72,10,43,Delivered,1,Card,1
ORD149659,CUST0453,STR011,RDR446,PRD034,2025-09-15,16:58:26,1,250.91,250.91,10,10,Delivered,0,UPI,0
ORD149660,CUST0234,STR004,RDR339,PRD014,2025-06-05,21:26:22,3,69.5,208.5,10,22,Delivered,1,UPI,1
ORD149661,CUST4966,STR023,RDR035,PRD032,2025-10-17,14:46:33,1,141.19,141.19,10,17,Delivered,0,Card,1
ORD149662,CUST2601,STR006,RDR294,PRD004,2025-11-28,15:38:00,3,101.73,305.19,10,23,Delivered,0,Card,1
ORD014226,CUST3815,STR018,RDR468,PRD034,2026-03-12,20:26:45,2,250.91,501.82,10,13,Cancelled,1,UPI,1
ORD149664,CUST3341,STR022,RDR482,PRD037,2026-01-10,08:22:03,1,490.51,490.51,10,9,Delivered,0,UPI,0
ORD149665,CUST2125,STR015,RDR021,PRD012,2026-01-24,07:58:13,4,38.12,152.48,10,10,Delivered,1,Wallet,0
ORD149666,CUST4540,STR029,RDR115,PRD038,2025-07-29,19:34:12,1,163.26,163.26,10,10,Delivered,0,UPI,0
ORD149667,CUST0900,STR026,RDR407,PRD031,2026-05-13,20:31:40,4,188.39,753.56,10,11,Delivered,0,UPI,1
ORD149668,CUST2689,STR006,RDR348,PRD034,2025-08-08,10:50:48,3,250.91,752.73,10,33,Delivered,0,UPI,1
ORD149669,CUST2750,STR022,RDR433,PRD011,2025-12-16,10:25:01,1,37.93,37.93,10,39,Delivered,0,Card,1
ORD149670,CUST4823,STR026,RDR074,PRD012,2025-07-28,12:21:46,5,38.12,190.6,10,9,Delivered,1,Card,0
ORD149671,CUST4489,STR010,RDR479,PRD032,2026-02-13,21:55:36,3,141.19,423.57,10,8,Delivered,0,Card,0
ORD149672,CUST4175,STR001,RDR277,PRD005,2026-01-25,07:22:28,2,91.22,182.44,10,10,Delivered,0,Card,0
ORD149673,CUST3105,STR001,RDR371,PRD032,2026-01-21,14:19:06,2,141.19,282.38,10,11,Delivered,1,UPI,1
ORD149674,CUST4784,STR010,,PRD020,2025-08-27,09:26:12,1,109.11,109.11,10,16,Delivered,0,Wallet,1
ORD149675,CUST1505,STR018,RDR261,PRD015,2026-04-21,10:50:48,5,31.95,159.75,10,23,Delivered,0,UPI,1
ORD149676,CUST1365,STR003,RDR036,PRD028,2025-07-27,18:55:17,1,90.33,90.33,10,99,Returned,0,Card,1
ORD149677,CUST3785,STR013,RDR087,PRD004,2026-05-05,22:19:08,3,101.73,305.19,10,0,Delivered,0,UPI,0
ORD149678,CUST1757,STR026,RDR103,PRD015,2025-06-16,20:02:00,2,31.95,63.9,10,27,Delivered,0,Wallet,1
ORD149679,CUST1304,STR015,RDR067,PRD024,2025-07-09,12:28:55,3,170.15,510.45,10,10,Delivered,0,Card,0
ORD011584,CUST0374,STR028,RDR192,PRD023,2025-08-18,21:01:06,2,98.48,196.96,10,16,Delivered,0,UPI,1
ORD149681,CUST4600,STR003,RDR230,PRD016,2025-09-24,21:35:04,1,40.49,40.49,10,24,Delivered,0,Card,1
ORD149682,CUST4291,STR015,RDR180,PRD005,2025-12-31,15:49:02,4,91.22,364.88,10,8,Delivered,0,UPI,0
ORD149683,CUST3346,STR030,RDR140,PRD032,2026-01-08,21:25:49,3,141.19,423.57,10,35,Delivered,1,UPI,1
ORD149684,CUST4137,STR003,RDR018,PRD009,2025-12-07,10:24:55,4,226.47,905.88,10,10,Delivered,0,Wallet,0
ORD149685,CUST3339,STR010,RDR005,PRD025,2025-06-18,09:24:53,2,83.55,167.1,10,12,Delivered,0,UPI,1
ORD149686,CUST4770,STR020,RDR317,PRD031,2026-03-11,08:40:29,1,188.39,188.39,10,19,Delivered,0,UPI,1
ORD149687,CUST0717,STR013,RDR104,PRD023,2025-07-24,15:42:00,5,98.48,492.4,10,9,Delivered,0,UPI,0
ORD149688,CUST0474,STR012,RDR012,PRD032,2026-03-04,09:04:01,3,141.19,423.57,10,8,Delivered,0,Card,0
ORD149689,CUST3789,STR017,RDR402,PRD006,2025-12-20,19:57:03,1,266.42,266.42,10,99,Delivered,0,UPI,1
ORD149690,CUST2032,STR024,RDR257,PRD006,2026-04-05,17:06:02,1,266.42,266.42,10,8,Delivered,0,Card,0
ORD149691,CUST0804,STR028,RDR087,PRD013,2026-01-04,08:56:36,2,84.94,169.88,10,9,Delivered,0,Card,0
ORD149692,CUST0196,STR030,RDR419,PRD036,2025-08-26,19:04:31,3,638.68,1916.04,10,16,Delivered,0,UPI,1
ORD149693,CUST4544,STR020,RDR327,PRD024,2025-10-10,08:08:27,3,170.15,510.45,10,20,Delivered,1,Wallet,1
ORD149694,CUST4684,STR022,RDR062,PRD015,2026-01-14,06:13:46,4,31.95,127.8,10,19,Delivered,0,UPI,1
ORD149695,CUST2468,STR013,RDR309,PRD002,2025-08-27,20:44:36,1,39.96,39.96,10,10,Delivered,1,UPI,0
ORD149696,CUST0062,STR019,RDR143,PRD002,2026-03-21,12:38:22,3,39.96,119.88,10,10,Returned,0,UPI,0
ORD149697,CUST2907,STR006,RDR144,PRD019,2025-07-25,07:03:49,4,238.28,953.12,10,15,Delivered,0,UPI,1
ORD149698,CUST4761,STR006,RDR068,PRD028,2026-03-30,20:54:59,4,90.33,361.32,10,19,Delivered,1,UPI,1
ORD149699,CUST4623,STR006,,PRD035,2026-03-27,17:19:37,3,171.72,515.16,10,10,Delivered,0,UPI,0
ORD149700,CUST0603,STR008,RDR497,PRD012,2025-09-17,19:29:32,5,38.12,190.6,10,10,Delivered,1,Card,0
ORD149701,CUST3355,STR009,RDR368,PRD030,2026-04-14,21:02:03,3,34.77,104.31,10,10,Delivered,1,UPI,0
ORD149702,CUST4732,STR004,RDR033,PRD021,2025-09-12,10:39:47,1,192.65,192.65,10,8,Delivered,1,Card,0
ORD149703,CUST1531,STR018,RDR314,PRD014,2026-01-15,10:41:03,3,69.5,208.5,10,31,Delivered,1,Card,1
ORD149704,CUST0467,STR029,RDR170,PRD018,2026-02-01,20:29:17,4,152.02,608.08,10,16,Delivered,0,COD,1
ORD149705,CUST1746,STR008,RDR153,PRD005,2025-06-27,18:37:31,3,91.22,273.66,10,15,Delivered,1,UPI,1
ORD149706,CUST1240,STR019,RDR195,PRD027,2026-01-19,15:53:59,3,76.58,229.74,10,10,Cancelled,0,UPI,0
ORD149707,CUST1887,STR010,RDR271,PRD012,2026-03-04,08:56:03,1,38.12,38.12,10,16,Delivered,0,UPI,1
ORD149708,CUST0351,STR025,RDR112,PRD039,2026-02-01,12:50:47,3,544.0,1632.0,10,10,Delivered,0,Card,0
ORD149709,CUST3384,STR028,RDR286,PRD028,2025-11-30,13:28:06,3,90.33,270.99,10,9,Delivered,0,UPI,0
ORD149710,CUST3935,STR025,RDR245,PRD013,2025-09-05,17:59:14,3,84.94,254.82,10,20,Delivered,0,COD,1
ORD149711,CUST3578,STR005,RDR468,PRD018,2025-07-05,10:05:45,3,152.02,456.06,10,13,Delivered,0,UPI,1
ORD149712,CUST1097,STR015,RDR478,PRD005,2026-05-11,07:13:25,3,91.22,273.66,10,19,Delivered,1,UPI,1
ORD149713,CUST0920,STR007,RDR212,PRD021,2025-11-10,21:14:57,1,192.65,192.65,10,15,Delivered,1,UPI,1
ORD149714,CUST3700,STR010,RDR300,PRD012,2025-12-16,09:38:43,3,38.12,114.36,10,25,Delivered,0,COD,1
